"","id","name","year","minplayers","maxplayers","suggested_num_players","playingtime","minplaytime","maxplaytime","minage","mechanic","numratings","average","bayesaverage","stddev","owned","trading","wanting","wishing","numcomments","numweights","averageweight","Childrens.Game","Ancient","Animals","Bluffing","Card.Game","City.Building","Civilization","Collectible.Components","Comic.BookStrip","Deduction.x","Dice","Economic","Educational","Exploration","Fantasy","Fighting","Horror","Humor","Medieval","Memory.x","Miniatures","Modern.Warfare","MoviesTVRadio.theme","Nautical","Negotiation.x","Party.Game","Political","Print...Play","Puzzle","Racing","Real.time","Science.Fiction","Sports","Territory.Building","Trains","Trivia","Wargame","Word.Game","World.War.II","Card.Drafting","Cooperative.Game","Deck","Dice.Rolling","Events","Grid.Movement","Hand.Management","Hexagon.Grid","Memory.y","Modular.Board","Movement.Points","Network.and.Route.Building","Paper.and.Pencil","Pattern.Building","Pattern.Recognition","Pick.up.and.Deliver","Player.Elimination","Point.to.Point.Movement","Push.Your.Luck","Role.Playing","RollSpin.and.Move","Secret.Unit.Deployment","Set.Collection","Simulation","Simultaneous.Action.Selection","SoloSolitaire.Game","Storytelling","Take.That","Team.Based.Game","Tile.Placement","Trading","Trick.taking","Variable.Player.Powers","Voting","Worker.Placement","category.cluster","mechanic.cluster","category.cluster.kmed","mechanic.cluster.kmed"
"9446",66849,"Safranito",2010,2,4,4,45,30,45,10,"Set Collection",1457,6.91047,6.14546,1.31317,1725,33,139,413,354,87,1.7471,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4","1","3","4"
"9449",66855,"The Dark Valley",2013,1,2,2,500,500,500,14,"Chit-Pull System, Hexagon Grid, Simulation",436,7.98798,5.94025,1.46798,1687,33,55,283,253,51,3.3333,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","4"
"9467",67178,"Water Lily",2010,2,4,4,20,20,20,7,"",430,6.59308,5.72196,1.19229,601,30,17,69,135,35,1.2857,"0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","2","4"
"9468",67180,"Tikal II: The Lost Temple",2010,2,4,4,120,60,120,12,"Hand Management, Modular Board, Network and Route Building, Set Collection",1349,6.86717,6.10632,1.26988,2047,83,146,561,348,105,2.6286,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","2","1"
"9469",67181,"PIX",2012,4,9,6,30,30,30,8,"Pattern Recognition",729,6.64891,5.84473,1.34948,1018,31,31,197,136,24,1.4167,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6","4","2","4"
"9470",67185,"Sobek",2010,2,4,3,40,40,40,8,"Auction: Dutch, Card Drafting, Hand Management, Memory, Set Collection",2175,6.65398,6.13563,1.24948,2246,67,73,329,412,162,1.8457,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2","1","1","6"
"9472",67239,"Catan Histories: Settlers of America – Trails to Rails",2010,3,4,4,120,120,120,12,"Dice Rolling, Hand Management, Network and Route Building, Trading",2308,6.80246,6.22644,1.39139,4590,196,77,377,624,142,2.6761,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2","1","2","3"
"9474",67254,"Warmachine Prime Mk II",2010,2,4,2,60,60,60,12,"Dice Rolling, Variable Player Powers",802,7.77887,6.19286,1.60515,1310,33,17,84,174,62,3.7097,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"5","3","4","3"
"9476",67309,"Hey Waiter!",2010,2,4,4,30,30,30,13,"Hand Management, Team-Based Game",301,6.24705,5.61166,1.31132,416,37,6,62,129,28,1.3929,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3","1","1","1"
"9478",67361,"Rails of New England",2011,2,5,4,180,180,180,13,"Card Drafting, Network and Route Building",252,6.47222,5.61974,1.67089,474,25,31,95,124,31,3.3226,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","1","3","2"
"9482",67436,"Harry Potter Hogwarts",2010,2,4,4,20,20,20,8,"Area Movement, Point to Point Movement, RollSpin and Move, Tile Placement",537,5.9767,5.60164,1.41644,1507,38,13,45,188,49,1.4898,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1","1","5","4"
"9483",67453,"Caveman Curling",2010,2,6,2,20,20,20,6,"Team-Based Game",598,6.25386,5.69678,1.35478,955,68,38,150,192,26,1.1538,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"7","1","2","4"
"9485",67492,"Battles of Westeros",2010,2,2,2,120,60,120,12,"CampaignBattle Card Driven, Dice Rolling, Grid Movement, Hand Management, Hexagon Grid, Line of Sight, Modular Board, Once-Per-Game Abilities, Variable Player Powers",2871,7.25828,6.56511,1.47626,5222,288,161,845,805,226,3.2168,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","5","3"
"9487",67593,"Die Säulen der Erde: das Kartenspiel",2010,3,4,3,60,60,60,10,"Hand Management, Trick-taking",712,6.14334,5.68071,1.40882,1982,84,15,56,176,49,2.1224,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2","1","1","1"
"9489",67601,"D-Day at Peleliu",2015,1,1,1,300,180,300,12,"Hexagon Grid, Simulation",270,8.26088,5.82315,1.27991,1144,27,98,300,133,24,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","4"
"9495",67631,"Scrabble Flash",2010,1,4,1,5,5,5,8,"",367,5.77977,5.54758,1.41903,1110,33,3,17,138,25,1.4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6","1","2","4"
"9500",67877,"Anomia",2010,3,6,5,30,30,30,10,"Pattern Recognition, Speed Matching",3470,6.65569,6.23939,1.39989,6201,111,84,709,768,119,1.0504,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6","4","2","4"
"9502",67888,"Lords of Scotland",2010,2,5,3,35,35,35,12,"Hand Management",1906,6.77486,6.15784,1.25922,3220,150,85,417,501,102,1.9314,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","1"
"9504",67910,"Mini FITS",2010,1,4,4,15,15,15,8,"Pattern Building",293,5.85403,5.55256,1.28957,490,37,11,22,103,30,1.2333,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6","4","2","4"
"9505",67917,"Colonialism",2013,2,4,3,90,90,90,12,"Action Points, Area MajorityInfluence, Area Movement, CampaignBattle Card Driven, Hand Management",355,6.76504,5.72483,1.41558,797,49,29,127,141,21,2.9524,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","1","2","1"
"9507",67928,"Puzzle Strike",2010,2,4,2,20,20,20,8,"Card Drafting, Deck, Bag, and Pool Building, Hand Management, Player Elimination, Variable Player Powers",1972,6.64556,6.10111,1.59968,2006,175,81,365,556,100,2.29,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","6"
"9511",68076,"Conflict of Heroes: Guadalcanal – The Pacific 1942",2016,2,4,2,60,60,60,12,"Action Points, Dice Rolling, Hexagon Grid, Modular Board",433,8.14099,5.99164,1.21971,1457,40,109,394,136,26,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","5"
"9513",68182,"Isla Dorada",2010,3,6,4,60,60,60,10,"AuctionBidding, Card Drafting, Hand Management, Point to Point Movement, Set Collection",2441,6.71091,6.19582,1.33459,3225,160,115,562,663,144,2.1667,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2","1","2","6"
"9516",68188,"Levée en Masse: The Wars of the French Revolution",2010,1,1,1,30,30,30,13,"Action Points, CampaignBattle Card Driven, Dice Rolling, Point to Point Movement, SoloSolitaire Game",264,6.85549,5.63167,1.61444,399,8,33,133,143,35,1.8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"5","3","4","3"
"9519",68227,"Fabula",2010,3,8,6,30,30,30,8,"Role Playing, Storytelling",337,5.79967,5.54519,1.50545,778,58,25,131,123,23,1.4783,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3","2","5","4"
"9520",68228,"Railways of the World: The Card Game",2010,2,4,3,60,30,60,8,"Card Drafting, Pick-up and Deliver, Set Collection",912,6.69439,5.91477,1.22671,1431,105,52,190,346,88,2.2045,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4","1","1","2"
"9521",68247,"The Mines of Zavandor",2010,2,4,4,90,45,90,10,"AuctionBidding, Tech TreesTech Tracks, Trading",994,6.58252,5.90093,1.17531,1863,154,40,194,323,75,2.6,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"3","1","5","4"
"9522",68250,"Objective: Kiev",2010,2,2,2,45,45,45,12,"Hexagon Grid",164,6.74435,5.60303,1.21852,712,26,6,29,121,32,1.8438,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","4"
"9524",68260,"FAB: Sicily",2011,2,2,2,240,240,240,12,"Action Points, Area Movement, Dice Rolling, Secret Unit Deployment",261,7.22452,5.71978,1.35424,1022,51,15,59,138,41,3.122,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","3"
"9525",68264,"No Retreat! The Russian Front",2011,2,2,2,360,360,360,14,"CampaignBattle Card Driven, Dice Rolling, Hexagon Grid, RatioCombat Results Table, Simulation",1547,7.78238,6.55517,1.47374,3233,78,165,763,586,172,3.1047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","3"
"9528",68425,"Eminent Domain",2011,2,4,3,45,45,45,10,"Card Drafting, Deck, Bag, and Pool Building, Follow, Hand Management, Variable Phase Order",9866,7.0215,6.78718,1.33532,12998,673,306,1996,2446,533,2.5066,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","2"
"9531",68603,"Popular Front",2010,2,6,4,90,90,90,12,"Hand Management, Point to Point Movement, Team-Based Game, Variable Phase Order",277,7.08827,5.71532,1.45221,398,21,59,182,131,35,2.2286,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1","1","1","1"
"9532",68606,"12 Realms",2010,1,6,4,90,90,90,11,"Area Movement, Cooperative Game, Hand Management, Team-Based Game, Variable Player Powers",637,5.67717,5.50729,1.92128,1614,137,28,306,281,41,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"3","1","5","1"
"9536",68858,"Tanto Cuore: Expanding the House",2010,2,4,3,45,45,45,12,"Card Drafting, Deck, Bag, and Pool Building, Hand Management",502,7.48992,5.91779,1.43677,1555,24,32,151,106,23,2.1304,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","6"
"9542",69120,"Cadwallon: City of Thieves",2010,2,4,4,45,45,45,10,"Action Points, Area Movement, Dice Rolling, Pick-up and Deliver, Variable Player Powers",1695,6.27515,5.84486,1.48543,3007,185,77,455,445,111,2.3243,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"3","3","5","3"
"9543",69130,"Next War: Korea",2012,2,2,2,480,120,480,12,"Hexagon Grid",292,8.1433,5.83072,1.25382,1485,39,49,256,153,41,4.2439,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","4"
"9547",69234,"Operation Dauntless: The Battles for Fontenay and Rauray, France, June 1944",2016,2,2,2,120,120,120,12,"Dice Rolling, Hexagon Grid, Simulation",221,7.88552,5.74093,1.63125,1053,43,30,153,133,33,4.0303,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","3"
"9549",69278,"Nuklear Winter '68",2012,1,2,1,240,120,240,12,"Chit-Pull System, Dice Rolling, Hexagon Grid, SoloSolitaire Game",216,7.42917,5.7061,1.32487,684,36,77,273,103,21,3.1429,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"5","3","4","3"
"9557",69552,"Panic Station",2011,4,6,6,40,40,40,10,"Action Points, Area Movement, Dice Rolling, Hand Management, Modular Board, Player Elimination, Team-Based Game, Tile Placement, Traitor Game",2964,6.00278,5.78083,1.83165,4099,333,59,526,921,178,2.3483,"0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","2","5"
"9560",69601,"1880: China",2010,3,7,4,300,300,300,13,"AuctionBidding, Network and Route Building, Stock Holding, Tile Placement",357,8.13838,5.96296,1.3248,372,6,151,371,106,27,4.2593,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"4","1","3","4"
"9569",69779,"Polis: Fight for the Hegemony",2012,2,2,2,120,90,120,12,"Area MajorityInfluence, Area Movement, Dice Rolling, Simulation, Variable Phase Order, Victory Points as a Resource",2211,7.57012,6.63234,1.57753,3230,165,185,908,713,215,3.693,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"4","3","3","3"
"9571",69789,"Ascension: Deckbuilding Game",2010,1,4,2,30,30,30,13,"Card Drafting, Deck, Bag, and Pool Building, Hand Management",12288,7.02736,6.78196,1.40318,13303,518,164,1634,3013,651,2.1459,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","6"
"9575",69851,"Aliens: This Time It's War",2010,2,2,2,45,45,45,18,"Hand Management",204,7.54069,5.70917,1.255,361,9,39,235,117,24,1.8333,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","1"
"9581",70149,"Ora et Labora",2011,1,4,3,180,60,180,13,"Increase Value of Unchosen Resources, Modular Board, Network and Route Building, Worker Placement, Worker Placement, Different Worker Types",10133,7.70176,7.37547,1.36278,12884,229,984,3596,1920,648,3.8935,"0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"4","1","3","5"
"9585",70324,"Duel of the Giants: Eastern Front",2010,2,4,2,30,30,30,10,"Action Queue, Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation",216,6.35815,5.5856,1.59958,827,81,12,74,124,31,2.5484,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","3"
"9590",70512,"Luna",2010,1,4,4,100,60,100,12,"Area MajorityInfluence, Modular Board, Point to Point Movement, SoloSolitaire Game, Tile Placement, Worker Placement",4695,7.30822,6.82462,1.3147,6294,180,376,1391,1170,303,3.3333,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"3","1","5","5"
"9591",70519,"Cruel Necessity: The English Civil Wars 1640-1653",2013,1,1,1,60,60,60,13,"Action Points, CampaignBattle Card Driven, Dice Rolling, Events, Minimap Resolution, Point to Point Movement, Simulation, SoloSolitaire Game",701,7.4464,6.03707,1.34749,1600,66,146,600,288,65,2.8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","2","3"
